trial,msg_len,flip_pos,beta,alpha,p_percent
18569,128,114,95,52,52.77777777777778
18570,128,5,83,72,46.111111111111114
18571,128,71,87,51,48.333333333333336
18572,128,51,79,55,43.888888888888886
18573,128,31,88,63,48.888888888888886
18574,128,68,73,63,40.55555555555556
18575,128,98,78,62,43.333333333333336
18576,128,118,83,60,46.111111111111114
18577,128,106,82,59,45.55555555555556
18578,128,121,87,61,48.333333333333336
18579,128,35,93,48,51.66666666666667
18580,128,105,94,64,52.22222222222223
18581,128,11,94,47,52.22222222222223
18582,128,81,95,66,52.77777777777778
18583,128,5,83,73,46.111111111111114
18584,128,64,79,69,43.888888888888886
18585,128,82,85,62,47.22222222222222
18586,128,2,85,57,47.22222222222222
18587,128,83,86,67,47.77777777777778
18588,128,47,78,67,43.333333333333336
18589,128,92,79,73,43.888888888888886
18590,128,87,89,64,49.44444444444444
18591,128,22,82,61,45.55555555555556
18592,128,97,87,62,48.333333333333336
18593,128,72,81,55,45.0
18594,128,106,82,66,45.55555555555556
18595,128,90,83,78,46.111111111111114
18596,128,11,72,64,40.0
18597,128,36,81,49,45.0
18598,128,126,89,61,49.44444444444444
18599,128,33,89,56,49.44444444444444
18600,128,120,87,60,48.333333333333336
18601,128,72,94,68,52.22222222222223
18602,128,3,89,66,49.44444444444444
18603,128,26,75,53,41.66666666666667
18604,128,41,86,65,47.77777777777778
18605,128,69,81,58,45.0
18606,128,112,79,79,43.888888888888886
18607,128,76,81,62,45.0
18608,128,107,92,63,51.11111111111111
18609,128,61,81,61,45.0
18610,128,22,91,53,50.55555555555556
18611,128,16,89,62,49.44444444444444
18612,128,92,88,54,48.888888888888886
18613,128,51,89,69,49.44444444444444
18614,128,118,76,60,42.22222222222222
18615,128,53,98,68,54.44444444444444
18616,128,66,85,60,47.22222222222222
18617,128,98,72,59,40.0
18618,128,27,76,65,42.22222222222222
18619,128,60,86,55,47.77777777777778
18620,128,62,85,57,47.22222222222222
18621,128,16,92,60,51.11111111111111
18622,128,25,93,53,51.66666666666667
18623,128,56,82,53,45.55555555555556
18624,128,27,90,59,50.0
18625,128,7,84,73,46.666666666666664
18626,128,68,88,52,48.888888888888886
18627,128,10,90,69,50.0
18628,128,7,91,77,50.55555555555556
18629,128,3,86,63,47.77777777777778
18630,128,61,87,65,48.333333333333336
18631,128,10,92,63,51.11111111111111
18632,128,79,86,60,47.77777777777778
18633,128,121,79,70,43.888888888888886
18634,128,15,76,56,42.22222222222222
18635,128,111,87,60,48.333333333333336
18636,128,55,71,64,39.44444444444444
18637,128,18,78,53,43.333333333333336
18638,128,54,74,84,41.11111111111111
18639,128,107,73,65,40.55555555555556
18640,128,32,86,56,47.77777777777778
18641,128,86,78,73,43.333333333333336
18642,128,15,73,75,40.55555555555556
18643,128,116,73,57,40.55555555555556
18644,128,106,88,60,48.888888888888886
18645,128,112,91,63,50.55555555555556
18646,128,104,85,59,47.22222222222222
18647,128,113,85,59,47.22222222222222
18648,128,61,83,71,46.111111111111114
18649,128,28,87,49,48.333333333333336
18650,128,41,85,58,47.22222222222222
18651,128,12,81,53,45.0
18652,128,35,86,60,47.77777777777778
18653,128,34,75,67,41.66666666666667
18654,128,1,79,61,43.888888888888886
18655,128,101,93,67,51.66666666666667
18656,128,117,90,65,50.0
18657,128,77,83,80,46.111111111111114
18658,128,22,98,57,54.44444444444444
18659,128,55,84,44,46.666666666666664
18660,128,56,96,62,53.333333333333336
18661,128,54,87,56,48.333333333333336
18662,128,65,82,52,45.55555555555556
18663,128,118,85,74,47.22222222222222
18664,128,48,91,64,50.55555555555556
18665,128,26,85,58,47.22222222222222
18666,128,115,92,61,51.11111111111111
18667,128,34,80,71,44.44444444444444
18668,128,61,87,65,48.333333333333336
18669,128,100,86,66,47.77777777777778
18670,128,97,92,61,51.11111111111111
18671,128,32,73,77,40.55555555555556
18672,128,36,95,63,52.77777777777778
18673,128,60,89,57,49.44444444444444
18674,128,111,98,55,54.44444444444444
18675,128,43,85,54,47.22222222222222
18676,128,47,84,64,46.666666666666664
18677,128,24,89,58,49.44444444444444
18678,128,44,78,66,43.333333333333336
18679,128,110,86,62,47.77777777777778
18680,128,24,89,59,49.44444444444444
18681,128,39,84,69,46.666666666666664
18682,128,125,86,61,47.77777777777778
18683,128,94,82,59,45.55555555555556
18684,128,14,90,54,50.0
18685,128,121,79,56,43.888888888888886
18686,128,45,83,76,46.111111111111114
18687,128,25,93,54,51.66666666666667
18688,128,4,84,53,46.666666666666664
18689,128,96,88,52,48.888888888888886
18690,128,14,74,60,41.11111111111111
18691,128,95,87,59,48.333333333333336
18692,128,41,97,65,53.888888888888886
18693,128,114,73,86,40.55555555555556
18694,128,112,86,60,47.77777777777778
18695,128,100,91,54,50.55555555555556
18696,128,23,89,66,49.44444444444444
18697,128,67,83,72,46.111111111111114
18698,128,26,78,59,43.333333333333336
18699,128,98,72,60,40.0
18700,128,47,91,80,50.55555555555556
18701,128,63,92,52,51.11111111111111
18702,128,73,86,50,47.77777777777778
18703,128,68,90,47,50.0
18704,128,29,82,56,45.55555555555556
18705,128,121,79,67,43.888888888888886
18706,128,40,90,70,50.0
18707,128,42,86,65,47.77777777777778
18708,128,126,86,60,47.77777777777778
18709,128,52,80,57,44.44444444444444
18710,128,45,85,63,47.22222222222222
18711,128,27,91,67,50.55555555555556
18712,128,57,90,56,50.0
18713,128,24,85,63,47.22222222222222
18714,128,59,88,66,48.888888888888886
18715,128,95,83,57,46.111111111111114
18716,128,108,81,62,45.0
18717,128,52,87,61,48.333333333333336
18718,128,107,86,65,47.77777777777778
18719,128,35,75,68,41.66666666666667
18720,128,36,84,57,46.666666666666664
18721,128,96,88,76,48.888888888888886
18722,128,62,83,59,46.111111111111114
18723,128,88,76,47,42.22222222222222
18724,128,102,91,52,50.55555555555556
18725,128,11,84,59,46.666666666666664
18726,128,112,93,63,51.66666666666667
18727,128,41,90,48,50.0
18728,128,7,101,62,56.111111111111114
18729,128,126,95,62,52.77777777777778
18730,128,111,94,58,52.22222222222223
18731,128,68,77,71,42.77777777777778
18732,128,122,87,60,48.333333333333336
18733,128,65,83,62,46.111111111111114
18734,128,69,85,60,47.22222222222222
18735,128,83,82,66,45.55555555555556
18736,128,85,85,61,47.22222222222222
18737,128,21,84,62,46.666666666666664
18738,128,32,83,71,46.111111111111114
18739,128,32,79,64,43.888888888888886
18740,128,42,81,50,45.0
18741,128,85,82,52,45.55555555555556
18742,128,46,102,53,56.666666666666664
18743,128,43,94,50,52.22222222222223
18744,128,70,88,58,48.888888888888886
18745,128,40,85,60,47.22222222222222
18746,128,99,81,63,45.0
18747,128,72,90,49,50.0
18748,128,99,96,51,53.333333333333336
18749,128,48,91,45,50.55555555555556
18750,128,56,95,66,52.77777777777778
18751,128,123,81,57,45.0
18752,128,73,80,58,44.44444444444444
18753,128,56,81,64,45.0
18754,128,87,87,61,48.333333333333336
18755,128,72,68,73,37.77777777777778
18756,128,49,94,52,52.22222222222223
18757,128,93,87,65,48.333333333333336
18758,128,6,91,68,50.55555555555556
18759,128,10,92,60,51.11111111111111
18760,128,24,85,63,47.22222222222222
18761,128,114,89,63,49.44444444444444
18762,128,56,86,56,47.77777777777778
18763,128,6,88,59,48.888888888888886
18764,128,57,82,57,45.55555555555556
18765,128,26,85,54,47.22222222222222
18766,128,72,86,65,47.77777777777778
18767,128,69,84,72,46.666666666666664
18768,128,48,91,49,50.55555555555556
18769,128,84,80,45,44.44444444444444
18770,128,73,92,56,51.11111111111111
18771,128,54,84,58,46.666666666666664
18772,128,0,79,53,43.888888888888886
18773,128,14,84,57,46.666666666666664
18774,128,121,95,53,52.77777777777778
18775,128,70,95,55,52.77777777777778
18776,128,29,89,51,49.44444444444444
18777,128,112,77,55,42.77777777777778
18778,128,8,88,58,48.888888888888886
18779,128,123,77,64,42.77777777777778
18780,128,42,87,56,48.333333333333336
18781,128,76,88,59,48.888888888888886
18782,128,86,90,69,50.0
18783,128,123,96,50,53.333333333333336
18784,128,76,82,66,45.55555555555556
18785,128,42,84,60,46.666666666666664
18786,128,22,83,51,46.111111111111114
18787,128,45,73,69,40.55555555555556
18788,128,55,81,55,45.0
18789,128,63,92,54,51.11111111111111
18790,128,11,83,68,46.111111111111114
18791,128,78,82,71,45.55555555555556
18792,128,1,87,49,48.333333333333336
18793,128,119,84,79,46.666666666666664
18794,128,14,79,70,43.888888888888886
18795,128,26,81,59,45.0
18796,128,42,82,78,45.55555555555556
18797,128,89,85,63,47.22222222222222
18798,128,15,74,53,41.11111111111111
18799,128,59,89,62,49.44444444444444
18800,128,19,91,60,50.55555555555556
18801,128,47,80,80,44.44444444444444
18802,128,102,92,65,51.11111111111111
18803,128,13,82,69,45.55555555555556
18804,128,5,79,59,43.888888888888886
18805,128,43,77,54,42.77777777777778
18806,128,50,79,67,43.888888888888886
18807,128,116,84,77,46.666666666666664
18808,128,45,97,57,53.888888888888886
18809,128,79,87,71,48.333333333333336
18810,128,5,87,60,48.333333333333336
18811,128,80,94,50,52.22222222222223
18812,128,64,92,64,51.11111111111111
18813,128,65,98,57,54.44444444444444
18814,128,97,95,66,52.77777777777778
18815,128,118,71,61,39.44444444444444
18816,128,14,71,92,39.44444444444444
18817,128,6,81,64,45.0
18818,128,80,79,52,43.888888888888886
18819,128,91,87,80,48.333333333333336
18820,128,124,92,65,51.11111111111111
18821,128,22,78,65,43.333333333333336
18822,128,82,90,46,50.0
18823,128,85,87,51,48.333333333333336
18824,128,79,89,56,49.44444444444444
18825,128,87,93,57,51.66666666666667
18826,128,105,78,54,43.333333333333336
18827,128,48,91,72,50.55555555555556
18828,128,26,92,64,51.11111111111111
18829,128,54,76,64,42.22222222222222
18830,128,5,80,59,44.44444444444444
18831,128,4,89,51,49.44444444444444
18832,128,105,76,79,42.22222222222222
18833,128,104,85,53,47.22222222222222
18834,128,18,80,58,44.44444444444444
18835,128,115,79,58,43.888888888888886
18836,128,27,85,55,47.22222222222222
18837,128,119,88,50,48.888888888888886
18838,128,107,82,76,45.55555555555556
18839,128,103,94,55,52.22222222222223
18840,128,81,89,56,49.44444444444444
18841,128,18,82,67,45.55555555555556
18842,128,23,101,54,56.111111111111114
18843,128,60,96,65,53.333333333333336
18844,128,100,98,77,54.44444444444444
18845,128,127,77,54,42.77777777777778
18846,128,54,89,68,49.44444444444444
18847,128,38,87,56,48.333333333333336
18848,128,54,90,57,50.0
18849,128,11,90,53,50.0
18850,128,21,91,62,50.55555555555556
18851,128,80,97,59,53.888888888888886
18852,128,69,93,50,51.66666666666667
18853,128,30,79,50,43.888888888888886
18854,128,112,93,56,51.66666666666667
18855,128,27,85,62,47.22222222222222
18856,128,106,94,74,52.22222222222223
18857,128,101,87,52,48.333333333333336
18858,128,112,86,58,47.77777777777778
18859,128,33,78,63,43.333333333333336
18860,128,69,85,48,47.22222222222222
18861,128,18,89,62,49.44444444444444
18862,128,112,87,53,48.333333333333336
18863,128,8,82,62,45.55555555555556
18864,128,122,101,77,56.111111111111114
18865,128,104,84,62,46.666666666666664
18866,128,12,83,78,46.111111111111114
18867,128,7,96,57,53.333333333333336
18868,128,26,83,57,46.111111111111114
18869,128,118,94,53,52.22222222222223
18870,128,39,76,60,42.22222222222222
18871,128,4,86,66,47.77777777777778
18872,128,14,85,67,47.22222222222222
18873,128,73,83,51,46.111111111111114
18874,128,36,90,59,50.0
18875,128,32,92,52,51.11111111111111
18876,128,126,87,68,48.333333333333336
18877,128,85,85,55,47.22222222222222
18878,128,78,88,69,48.888888888888886
18879,128,119,74,52,41.11111111111111
18880,128,46,89,57,49.44444444444444
18881,128,126,80,54,44.44444444444444
18882,128,126,91,61,50.55555555555556
18883,128,75,84,56,46.666666666666664
18884,128,51,87,72,48.333333333333336
18885,128,69,73,68,40.55555555555556
18886,128,69,81,56,45.0
18887,128,122,95,73,52.77777777777778
18888,128,85,82,67,45.55555555555556
18889,128,67,86,52,47.77777777777778
18890,128,105,98,58,54.44444444444444
18891,128,12,84,64,46.666666666666664
18892,128,7,95,66,52.77777777777778
18893,128,36,91,69,50.55555555555556
18894,128,89,83,46,46.111111111111114
18895,128,79,95,71,52.77777777777778
18896,128,123,80,61,44.44444444444444
18897,128,103,86,65,47.77777777777778
18898,128,120,78,61,43.333333333333336
18899,128,42,87,51,48.333333333333336
18900,128,106,79,63,43.888888888888886
18901,128,104,97,55,53.888888888888886
18902,128,90,92,58,51.11111111111111
18903,128,80,82,72,45.55555555555556
18904,128,13,99,50,55.00000000000001
18905,128,21,90,58,50.0
18906,128,101,84,53,46.666666666666664
18907,128,71,79,60,43.888888888888886
18908,128,88,86,72,47.77777777777778
18909,128,68,77,69,42.77777777777778
18910,128,56,88,55,48.888888888888886
18911,128,91,86,69,47.77777777777778
18912,128,49,81,62,45.0
18913,128,8,89,66,49.44444444444444
18914,128,41,84,64,46.666666666666664
18915,128,43,85,52,47.22222222222222
18916,128,104,79,77,43.888888888888886
18917,128,60,92,53,51.11111111111111
18918,128,13,85,70,47.22222222222222
18919,128,97,87,48,48.333333333333336
18920,128,8,89,56,49.44444444444444
18921,128,43,77,64,42.77777777777778
18922,128,126,84,54,46.666666666666664
18923,128,120,83,62,46.111111111111114
18924,128,19,90,68,50.0
18925,128,68,86,66,47.77777777777778
18926,128,41,86,57,47.77777777777778
18927,128,88,84,62,46.666666666666664
18928,128,75,95,65,52.77777777777778
18929,128,70,74,75,41.11111111111111
18930,128,35,84,51,46.666666666666664
18931,128,103,84,51,46.666666666666664
18932,128,125,71,65,39.44444444444444
18933,128,127,86,62,47.77777777777778
18934,128,74,85,70,47.22222222222222
18935,128,21,78,60,43.333333333333336
18936,128,2,92,58,51.11111111111111
18937,128,123,87,56,48.333333333333336
18938,128,71,85,61,47.22222222222222
18939,128,85,81,51,45.0
18940,128,61,82,64,45.55555555555556
18941,128,64,86,59,47.77777777777778
18942,128,35,88,65,48.888888888888886
18943,128,22,87,64,48.333333333333336
18944,128,60,76,64,42.22222222222222
18945,128,69,86,65,47.77777777777778
18946,128,81,81,64,45.0
18947,128,82,86,54,47.77777777777778
18948,128,16,78,66,43.333333333333336
18949,128,82,86,56,47.77777777777778
18950,128,124,83,61,46.111111111111114
18951,128,2,89,68,49.44444444444444
18952,128,59,79,71,43.888888888888886
18953,128,90,76,52,42.22222222222222
18954,128,3,85,46,47.22222222222222
18955,128,54,80,59,44.44444444444444
18956,128,31,91,72,50.55555555555556
18957,128,126,69,55,38.333333333333336
18958,128,78,93,56,51.66666666666667
18959,128,37,87,66,48.333333333333336
18960,128,20,80,68,44.44444444444444
18961,128,19,94,63,52.22222222222223
18962,128,71,81,53,45.0
18963,128,119,84,56,46.666666666666664
18964,128,6,83,65,46.111111111111114
18965,128,31,97,46,53.888888888888886
18966,128,12,75,77,41.66666666666667
18967,128,32,94,65,52.22222222222223
18968,128,42,84,62,46.666666666666664
18969,128,22,81,67,45.0
18970,128,123,76,48,42.22222222222222
18971,128,126,95,62,52.77777777777778
18972,128,93,92,53,51.11111111111111
18973,128,37,86,59,47.77777777777778
18974,128,27,87,51,48.333333333333336
18975,128,109,84,62,46.666666666666664
18976,128,113,81,49,45.0
18977,128,56,91,60,50.55555555555556
18978,128,5,88,53,48.888888888888886
18979,128,60,84,74,46.666666666666664
18980,128,102,85,70,47.22222222222222
18981,128,6,93,71,51.66666666666667
18982,128,106,81,57,45.0
18983,128,22,82,73,45.55555555555556
18984,128,0,77,72,42.77777777777778
18985,128,22,80,58,44.44444444444444
18986,128,124,88,57,48.888888888888886
18987,128,105,80,54,44.44444444444444
18988,128,37,88,45,48.888888888888886
18989,128,109,90,46,50.0
18990,128,22,94,70,52.22222222222223
18991,128,0,96,53,53.333333333333336
18992,128,76,86,62,47.77777777777778
18993,128,61,86,59,47.77777777777778
18994,128,20,85,58,47.22222222222222
18995,128,124,91,64,50.55555555555556
18996,128,38,78,69,43.333333333333336
18997,128,123,85,93,47.22222222222222
18998,128,88,92,63,51.11111111111111
18999,128,28,101,68,56.111111111111114
19000,128,48,85,59,47.22222222222222
19001,128,79,73,70,40.55555555555556
19002,128,58,89,68,49.44444444444444
19003,128,44,91,59,50.55555555555556
19004,128,11,84,49,46.666666666666664
19005,128,40,85,49,47.22222222222222
19006,128,118,84,63,46.666666666666664
19007,128,117,78,66,43.333333333333336
19008,128,60,76,68,42.22222222222222
19009,128,119,86,59,47.77777777777778
19010,128,26,78,57,43.333333333333336
19011,128,124,82,56,45.55555555555556
19012,128,88,78,59,43.333333333333336
19013,128,37,92,50,51.11111111111111
19014,128,116,80,58,44.44444444444444
19015,128,43,80,49,44.44444444444444
19016,128,22,97,60,53.888888888888886
19017,128,69,84,50,46.666666666666664
19018,128,91,93,65,51.66666666666667
19019,128,59,88,59,48.888888888888886
19020,128,66,75,67,41.66666666666667
19021,128,7,74,72,41.11111111111111
19022,128,39,96,59,53.333333333333336
19023,128,59,84,74,46.666666666666664
19024,128,117,90,72,50.0
19025,128,61,79,57,43.888888888888886
19026,128,82,90,54,50.0
19027,128,48,90,60,50.0
19028,128,100,81,76,45.0
19029,128,116,81,61,45.0
19030,128,23,84,59,46.666666666666664
19031,128,86,92,69,51.11111111111111
19032,128,28,83,67,46.111111111111114
19033,128,0,81,55,45.0
19034,128,77,90,68,50.0
19035,128,68,84,70,46.666666666666664
19036,128,59,82,60,45.55555555555556
19037,128,63,83,53,46.111111111111114
19038,128,122,74,58,41.11111111111111
19039,128,104,94,60,52.22222222222223
19040,128,122,92,73,51.11111111111111
19041,128,92,74,57,41.11111111111111
19042,128,23,81,63,45.0
19043,128,73,99,55,55.00000000000001
19044,128,71,84,68,46.666666666666664
19045,128,11,77,60,42.77777777777778
19046,128,52,91,60,50.55555555555556
19047,128,40,99,52,55.00000000000001
19048,128,85,79,67,43.888888888888886
19049,128,104,74,61,41.11111111111111
19050,128,34,78,63,43.333333333333336
19051,128,77,87,56,48.333333333333336
19052,128,27,75,81,41.66666666666667
19053,128,63,72,65,40.0
19054,128,103,89,63,49.44444444444444
19055,128,83,91,64,50.55555555555556
19056,128,76,98,57,54.44444444444444
19057,128,112,78,52,43.333333333333336
19058,128,0,79,64,43.888888888888886
19059,128,26,83,65,46.111111111111114
19060,128,3,86,55,47.77777777777778
19061,128,24,91,46,50.55555555555556
19062,128,47,88,55,48.888888888888886
19063,128,104,75,52,41.66666666666667
19064,128,64,78,52,43.333333333333336
19065,128,110,87,58,48.333333333333336
19066,128,98,87,79,48.333333333333336
19067,128,55,88,53,48.888888888888886
19068,128,88,86,57,47.77777777777778
19069,128,27,87,61,48.333333333333336
19070,128,58,89,65,49.44444444444444
19071,128,52,83,58,46.111111111111114
19072,128,51,88,70,48.888888888888886
19073,128,70,97,50,53.888888888888886
19074,128,41,84,53,46.666666666666664
19075,128,28,86,54,47.77777777777778
19076,128,127,76,57,42.22222222222222
19077,128,107,87,63,48.333333333333336
19078,128,98,79,55,43.888888888888886
19079,128,52,80,68,44.44444444444444
19080,128,26,85,66,47.22222222222222
19081,128,91,87,72,48.333333333333336
19082,128,83,76,67,42.22222222222222
19083,128,115,99,55,55.00000000000001
19084,128,95,93,50,51.66666666666667
19085,128,24,85,52,47.22222222222222
19086,128,104,85,61,47.22222222222222
19087,128,52,83,59,46.111111111111114
19088,128,110,81,51,45.0
19089,128,76,88,53,48.888888888888886
19090,128,60,93,69,51.66666666666667
19091,128,92,81,52,45.0
19092,128,90,81,54,45.0
19093,128,23,80,65,44.44444444444444
19094,128,84,78,64,43.333333333333336
19095,128,24,76,55,42.22222222222222
19096,128,11,72,58,40.0
19097,128,116,88,64,48.888888888888886
19098,128,110,100,66,55.55555555555556
19099,128,103,96,56,53.333333333333336
19100,128,43,87,63,48.333333333333336
19101,128,2,87,53,48.333333333333336
19102,128,3,77,67,42.77777777777778
19103,128,119,94,47,52.22222222222223
19104,128,6,88,47,48.888888888888886
19105,128,68,78,70,43.333333333333336
19106,128,47,96,53,53.333333333333336
19107,128,19,79,57,43.888888888888886
19108,128,6,77,64,42.77777777777778
19109,128,98,85,62,47.22222222222222
19110,128,125,95,64,52.77777777777778
19111,128,55,87,59,48.333333333333336
19112,128,38,85,78,47.22222222222222
19113,128,127,78,61,43.333333333333336
19114,128,95,83,53,46.111111111111114
19115,128,73,80,71,44.44444444444444
19116,128,64,84,51,46.666666666666664
19117,128,87,100,49,55.55555555555556
19118,128,53,90,61,50.0
19119,128,96,88,68,48.888888888888886
19120,128,108,75,56,41.66666666666667
19121,128,23,83,61,46.111111111111114
19122,128,71,84,55,46.666666666666664
19123,128,62,92,61,51.11111111111111
19124,128,52,85,60,47.22222222222222
19125,128,65,95,58,52.77777777777778
19126,128,94,90,48,50.0
19127,128,16,89,69,49.44444444444444
19128,128,77,95,48,52.77777777777778
19129,128,113,93,61,51.66666666666667
19130,128,43,89,63,49.44444444444444
19131,128,40,83,63,46.111111111111114
19132,128,63,79,59,43.888888888888886
19133,128,100,85,69,47.22222222222222
19134,128,7,89,59,49.44444444444444
19135,128,40,80,66,44.44444444444444
19136,128,60,91,62,50.55555555555556
19137,128,33,84,63,46.666666666666664
19138,128,113,88,55,48.888888888888886
19139,128,94,92,48,51.11111111111111
19140,128,83,78,60,43.333333333333336
19141,128,91,77,65,42.77777777777778
19142,128,36,91,66,50.55555555555556
19143,128,22,92,63,51.11111111111111
19144,128,110,90,66,50.0
19145,128,44,82,71,45.55555555555556
19146,128,3,96,66,53.333333333333336
19147,128,84,86,69,47.77777777777778
19148,128,111,83,63,46.111111111111114
19149,128,28,95,50,52.77777777777778
19150,128,24,79,78,43.888888888888886
19151,128,39,87,53,48.333333333333336
19152,128,118,89,52,49.44444444444444
19153,128,58,92,58,51.11111111111111
19154,128,43,78,65,43.333333333333336
19155,128,25,89,71,49.44444444444444
19156,128,9,101,59,56.111111111111114
19157,128,48,93,55,51.66666666666667
19158,128,45,94,58,52.22222222222223
19159,128,80,72,60,40.0
19160,128,27,73,51,40.55555555555556
19161,128,65,90,68,50.0
19162,128,13,89,60,49.44444444444444
19163,128,106,87,69,48.333333333333336
19164,128,76,81,56,45.0
19165,128,74,92,68,51.11111111111111
19166,128,5,86,58,47.77777777777778
19167,128,15,89,62,49.44444444444444
19168,128,7,77,59,42.77777777777778
19169,128,63,90,71,50.0
19170,128,34,94,51,52.22222222222223
19171,128,60,83,63,46.111111111111114
19172,128,40,84,54,46.666666666666664
19173,128,94,82,74,45.55555555555556
19174,128,42,93,51,51.66666666666667
19175,128,21,87,43,48.333333333333336
19176,128,66,89,48,49.44444444444444
19177,128,120,84,65,46.666666666666664
19178,128,57,84,52,46.666666666666664
19179,128,84,80,65,44.44444444444444
19180,128,79,100,61,55.55555555555556
19181,128,108,86,57,47.77777777777778
19182,128,72,75,59,41.66666666666667
19183,128,45,86,61,47.77777777777778
19184,128,57,76,59,42.22222222222222
19185,128,123,88,70,48.888888888888886
19186,128,66,87,69,48.333333333333336
19187,128,90,89,66,49.44444444444444
19188,128,61,83,73,46.111111111111114
19189,128,18,73,61,40.55555555555556
19190,128,49,88,49,48.888888888888886
19191,128,67,89,46,49.44444444444444
19192,128,34,80,55,44.44444444444444
19193,128,102,84,56,46.666666666666664
19194,128,115,82,53,45.55555555555556
19195,128,120,91,86,50.55555555555556
19196,128,82,97,67,53.888888888888886
19197,128,19,86,58,47.77777777777778
19198,128,58,73,74,40.55555555555556
19199,128,32,85,64,47.22222222222222
19200,128,46,74,75,41.11111111111111
19201,128,20,92,84,51.11111111111111
19202,128,59,85,68,47.22222222222222
19203,128,39,85,54,47.22222222222222
19204,128,6,84,58,46.666666666666664
19205,128,62,94,52,52.22222222222223
19206,128,66,86,62,47.77777777777778
19207,128,113,77,65,42.77777777777778
19208,128,81,85,65,47.22222222222222
19209,128,5,87,56,48.333333333333336
19210,128,118,85,57,47.22222222222222
19211,128,37,71,57,39.44444444444444
19212,128,16,70,61,38.88888888888889
19213,128,44,77,61,42.77777777777778
19214,128,6,79,48,43.888888888888886
19215,128,6,81,56,45.0
19216,128,25,87,54,48.333333333333336
19217,128,118,80,68,44.44444444444444
19218,128,110,90,63,50.0
19219,128,29,78,64,43.333333333333336
19220,128,115,84,53,46.666666666666664
19221,128,56,79,50,43.888888888888886
19222,128,19,89,60,49.44444444444444
19223,128,105,96,70,53.333333333333336
19224,128,11,78,62,43.333333333333336
19225,128,10,95,56,52.77777777777778
19226,128,103,72,60,40.0
19227,128,126,87,72,48.333333333333336
19228,128,61,90,75,50.0
19229,128,34,81,58,45.0
19230,128,48,84,56,46.666666666666664
19231,128,29,90,68,50.0
19232,128,62,93,56,51.66666666666667
19233,128,94,80,75,44.44444444444444
19234,128,100,68,58,37.77777777777778
19235,128,5,83,51,46.111111111111114
19236,128,72,87,62,48.333333333333336
19237,128,67,87,45,48.333333333333336
19238,128,58,89,59,49.44444444444444
19239,128,119,82,62,45.55555555555556
19240,128,70,81,72,45.0
19241,128,78,85,54,47.22222222222222
19242,128,111,77,55,42.77777777777778
19243,128,64,84,53,46.666666666666664
19244,128,124,87,83,48.333333333333336
19245,128,56,82,49,45.55555555555556
19246,128,31,96,60,53.333333333333336
19247,128,46,89,73,49.44444444444444
19248,128,37,87,63,48.333333333333336
19249,128,16,88,59,48.888888888888886
19250,128,84,88,67,48.888888888888886
19251,128,61,91,57,50.55555555555556
19252,128,112,83,59,46.111111111111114
19253,128,63,79,54,43.888888888888886
19254,128,91,84,42,46.666666666666664
19255,128,101,86,62,47.77777777777778
19256,128,97,90,70,50.0
19257,128,124,82,69,45.55555555555556
19258,128,53,91,47,50.55555555555556
19259,128,120,80,58,44.44444444444444
19260,128,28,76,64,42.22222222222222
19261,128,73,98,65,54.44444444444444
19262,128,65,88,57,48.888888888888886
19263,128,113,92,59,51.11111111111111
19264,128,116,79,71,43.888888888888886
19265,128,124,90,54,50.0
19266,128,70,79,67,43.888888888888886
19267,128,49,88,54,48.888888888888886
19268,128,25,86,69,47.77777777777778
19269,128,28,88,77,48.888888888888886
19270,128,78,93,52,51.66666666666667
19271,128,70,83,78,46.111111111111114
19272,128,47,83,52,46.111111111111114
19273,128,116,85,55,47.22222222222222
19274,128,40,85,67,47.22222222222222
19275,128,25,83,64,46.111111111111114
19276,128,36,89,59,49.44444444444444
19277,128,115,85,54,47.22222222222222
19278,128,6,77,50,42.77777777777778
19279,128,79,92,57,51.11111111111111
19280,128,75,98,60,54.44444444444444
19281,128,33,87,55,48.333333333333336
19282,128,124,101,56,56.111111111111114
19283,128,109,83,59,46.111111111111114
19284,128,10,77,58,42.77777777777778
19285,128,63,94,78,52.22222222222223
19286,128,0,92,63,51.11111111111111
19287,128,48,91,58,50.55555555555556
19288,128,73,85,52,47.22222222222222
19289,128,9,78,61,43.333333333333336
19290,128,115,78,55,43.333333333333336
19291,128,61,92,63,51.11111111111111
19292,128,89,98,58,54.44444444444444
19293,128,3,91,51,50.55555555555556
19294,128,17,76,56,42.22222222222222
19295,128,65,94,52,52.22222222222223
19296,128,10,86,73,47.77777777777778
19297,128,74,88,49,48.888888888888886
19298,128,2,92,56,51.11111111111111
19299,128,28,79,65,43.888888888888886
19300,128,115,84,52,46.666666666666664
19301,128,82,95,51,52.77777777777778
19302,128,15,84,72,46.666666666666664
19303,128,82,83,71,46.111111111111114
19304,128,4,92,57,51.11111111111111
19305,128,65,85,52,47.22222222222222
19306,128,14,89,63,49.44444444444444
19307,128,1,86,64,47.77777777777778
19308,128,125,84,65,46.666666666666664
19309,128,97,88,62,48.888888888888886
19310,128,62,76,67,42.22222222222222
19311,128,31,89,69,49.44444444444444
19312,128,89,79,53,43.888888888888886
19313,128,71,82,58,45.55555555555556
19314,128,109,80,63,44.44444444444444
19315,128,100,90,60,50.0
19316,128,81,74,73,41.11111111111111
19317,128,108,81,52,45.0
19318,128,56,78,73,43.333333333333336
